/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user8_06.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user3_01.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user3_02.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user1_01.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user5_02.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user4_03.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user5_04.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user6_01.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user7_06.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user3_04.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user8_10.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user7_01.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user8_03.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user4_04.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user8_01.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user4_05.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user8_07.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user7_02.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user8_02.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user8_04.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user1_02.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user7_09.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user7_08.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user3_05.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user2_2.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user5_03.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user8_09.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user7_04.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user4_01.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user8_05.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user2_1.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user7_05.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/13.mukura/mukura_user7_03.jpg	mukura
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/2.mudrakhya/mudrakhya_user7_08.jpg	mudrakhya
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/2.mudrakhya/mudrakhya_user6_01.jpg	mudrakhya
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/2.mudrakhya/mudrakhya_user8_03.jpg	mudrakhya
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/2.mudrakhya/mudrakhya_user1_01.jpg	mudrakhya
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/2.mudrakhya/mudrakhya_user8_07.jpg	mudrakhya
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/2.mudrakhya/mudrakhya_user7_07.jpg	mudrakhya
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/2.mudrakhya/mudrakhya_user4_02.jpg	mudrakhya
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/2.mudrakhya/mudrakhya_user7_09.jpg	mudrakhya
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/2.mudrakhya/mudrakhya_user8_05.jpg	mudrakhya
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/2.mudrakhya/mudrakhya_user7_10.jpg	mudrakhya
/home/kavitha/Documents/PhD-Research/Kathakali dataset/KathakaliMudraDataset/images/2.mudrakhya/mudrakhya_user1_04.jpg	mudrakhya
